;CO(GT);PT08.S1(CO);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);T;RH;AH;Month;Hour
5642;4.1;1423.0;501.0;508.0;89.0;1912.0;20.8;70.9;1.7203;10;2
5643;4.1;1318.0;521.0;543.0;83.0;1848.0;20.0;73.2;1.6965;10;21
5644;2.7;1229.0;352.0;598.0;76.0;1723.0;19.7;73.7;1.6708;10;22
5645;2.6;1187.0;321.0;611.0;68.0;1700.0;19.9;72.6;1.6681;10;23
5646;3.2;1353.0;318.0;584.0;69.0;1723.0;20.1;71.3;1.6564;11;0
5647;3.7;1407.0;338.0;548.0;77.0;1780.0;20.1;71.1;1.6498;11;1
5648;3.5;1333.0;353.0;552.0;68.0;1767.0;19.6;73.2;1.6543;11;2
5649;3.0;1269.0;246.8967349054159;559.0;113.09125081011017;1756.0;19.1;75.8;1.6568;11;3
5650;2.1527495439145166;1253.0;291.0;540.0;52.0;1779.0;18.4;77.9;1.6389;11;4
5651;2.7;1212.0;279.0;562.0;49.0;1710.0;18.4;78.1;1.637;11;5
5652;1.8;1061.0;200.0;679.0;45.0;1554.0;19.2;74.7;1.6398;11;6
5653;1.3;1028.0;180.0;733.0;51.0;1525.0;19.4;75.1;1.6766;11;7
5654;1.5;1067.0;213.0;711.0;51.0;1564.0;19.1;75.6;1.6519;11;8
5655;1.9;1111.0;266.0;667.0;62.0;1594.0;20.3;71.1;1.6803;11;9
5656;2.2;1189.0;247.0;609.0;74.0;1683.0;23.1;61.3;1.7131;11;1
5657;2.6;1293.0;326.0;584.0;88.0;1702.0;25.1;56.0;1.7565;11;11
5658;2.7;1285.0;319.0;597.0;90.0;1686.0;25.8;56.1;1.841;11;12
5659;2.5;1236.0;320.0;631.0;91.0;1706.0;23.7;68.2;1.9739;11;13
5660;1.5;1082.0;174.0;747.0;64.0;1562.0;23.1;70.8;1.98;11;14
5661;2.0;1188.0;216.0;664.0;72.0;1636.0;23.9;66.3;1.9361;11;15
5662;3.1;1348.0;376.0;564.0;88.0;1810.0;23.8;65.0;1.8897;11;16
5663;3.7;1394.0;496.0;547.0;110.0;1811.0;23.2;65.6;1.8435;11;17
5664;4.0;1472.0;523.0;510.0;95.0;1942.0;21.8;72.7;1.8789;11;18
5665;4.1;1291.0;465.0;567.0;91.0;1746.0;21.7;67.3;1.7256;11;19
5666;3.1;1264.0;407.0;593.0;94.0;1750.0;21.3;66.3;1.6594;11;2
5667;3.2;1264.0;412.0;579.0;86.0;1733.0;20.4;71.6;1.7004;11;21
5668;3.2;1260.0;403.0;568.0;79.0;1755.0;19.6;75.3;1.6981;11;22
5669;2.7;1184.0;357.0;612.0;71.0;1674.0;19.3;75.8;1.6762;11;23
5670;2.3;1122.0;259.0;660.0;62.0;1586.0;18.4;76.3;1.6017;11;0
5671;1.6;983.0;227.0;752.0;56.0;1472.0;18.2;76.4;1.5787;11;1
5672;1.1;885.0;147.0;878.0;49.0;1374.0;17.9;74.8;1.5219;11;2
5673;0.7;825.0;246.8967349054159;987.0;113.09125081011017;1334.0;17.5;74.5;1.4781;11;3
5674;2.1527495439145166;791.0;72.0;1069.0;38.0;1306.0;17.2;74.0;1.4388;11;4
5675;0.6;802.0;96.0;1016.0;35.0;1289.0;17.6;73.2;1.4555;11;5
5676;0.5;804.0;73.0;1054.0;37.0;1294.0;17.9;69.3;1.4099;11;6
5677;1.5;1014.0;309.0;747.0;56.0;1497.0;16.1;76.3;1.3902;11;7
5678;3.4;1316.0;607.0;538.0;85.0;1860.0;17.1;72.8;1.4054;11;8
5679;4.4;1296.0;562.0;504.0;112.0;1899.0;20.8;57.9;1.407;11;9
5680;4.4;1381.0;560.0;495.0;107.0;1911.0;20.6;60.2;1.4428;11;1
5681;5.8;1570.0;844.0;426.0;151.0;2170.0;22.1;56.6;1.4851;11;11
5682;4.9;1426.0;667.0;477.0;151.0;1970.0;24.0;50.0;1.4679;11;12
5683;5.1;1535.0;583.0;440.0;150.0;2125.0;25.7;45.6;1.487;11;13
5684;7.5;1678.0;726.0;390.0;190.0;2318.0;25.5;49.7;1.5985;11;14
5685;5.8;1605.0;674.0;415.0;168.0;2199.0;25.2;50.6;1.5989;11;15
5686;5.9;1559.0;544.0;421.0;127.0;2197.0;25.4;50.7;1.6187;11;16
5687;6.8;1713.0;715.0;390.0;140.0;2386.0;24.4;56.0;1.6885;11;17
5688;7.9;1751.0;789.0;358.0;158.0;2496.0;23.0;62.1;1.7283;11;18
5689;8.0;1723.0;737.0;359.0;121.0;2563.0;21.8;65.3;1.6889;11;19
5690;9.2;1778.0;859.0;349.0;119.0;2643.0;20.9;67.5;1.6539;11;2
5691;5.9;1461.0;668.0;450.0;96.0;2111.0;20.2;68.6;1.6034;11;21
5692;3.7;1258.0;454.0;541.0;77.0;1804.0;19.3;70.8;1.5728;11;22
5693;2.6;1138.0;337.0;610.0;66.0;1641.0;19.2;68.8;1.5097;11;23
5694;1.1;936.0;127.0;798.0;56.0;1381.0;20.4;61.1;1.4495;11;0
5695;2.6;1167.0;281.0;626.0;62.0;1620.0;18.0;71.5;1.4615;11;1
5696;2.2;1071.0;252.0;665.0;58.0;1542.0;17.5;73.2;1.4515;11;2
5697;0.9;866.0;246.8967349054159;909.0;113.09125081011017;1328.0;17.2;71.7;1.394;11;3
5698;2.1527495439145166;836.0;65.0;985.0;37.0;1271.0;16.4;74.4;1.3779;11;4
5699;0.5;823.0;69.0;1033.0;35.0;1253.0;16.8;71.9;1.3628;11;5
5700;0.7;890.0;151.0;917.0;50.0;1290.0;16.9;70.5;1.3504;11;6
5701;1.3;1019.0;231.0;750.0;64.0;1438.0;17.0;70.1;1.3512;11;7
5702;2.2;1177.0;297.0;621.0;75.0;1667.0;18.8;62.5;1.3401;11;8
5703;3.7;1348.0;515.0;505.0;101.0;1847.0;20.3;58.4;1.3745;11;9
5704;3.7;1341.0;499.0;516.0;94.0;1786.0;23.7;49.1;1.423;11;1
5705;3.4;1307.0;445.0;527.0;95.0;1767.0;26.6;42.8;1.4713;11;11
5706;3.4;1305.0;464.0;525.0;124.0;1771.0;26.2;43.5;1.4591;11;12
5707;2.6;1177.0;298.0;612.0;86.0;1632.0;26.3;43.6;1.4663;11;13
5708;2.5;1192.0;266.0;617.0;79.0;1638.0;26.6;42.5;1.4568;11;14
5709;2.5;1214.0;323.0;611.0;87.0;1642.0;26.3;43.7;1.4718;11;15
5710;2.7;1240.0;352.0;575.0;94.0;1699.0;25.6;46.2;1.4903;11;16
5711;3.2;1271.0;372.0;563.0;107.0;1703.0;25.1;47.6;1.4983;11;17
5712;3.7;1333.0;383.0;520.0;107.0;1853.0;23.8;51.4;1.4956;11;18
5713;4.6;1390.0;455.0;487.0;117.0;1959.0;23.3;53.1;1.496;11;19
5714;3.3;1266.0;355.0;541.0;97.0;1807.0;22.4;55.2;1.4735;11;2
5715;2.4;1140.0;267.0;626.0;90.0;1597.0;21.7;57.7;1.4766;11;21
5716;2.8;1240.0;308.0;582.0;86.0;1714.0;20.5;63.0;1.5043;11;22
5717;2.7;1187.0;313.0;589.0;77.0;1641.0;19.5;67.6;1.5156;11;23
5718;1.8;1043.0;216.0;675.0;66.0;1489.0;18.7;69.0;1.4727;11;0
5719;1.1;948.0;137.0;802.0;57.0;1382.0;19.3;65.5;1.45;11;1
5720;1.2;955.0;140.0;831.0;55.0;1362.0;17.6;70.8;1.4105;11;2
5721;0.8;915.0;246.8967349054159;891.0;113.09125081011017;1315.0;16.8;72.9;1.3851;11;3
5722;0.6;832.0;94.0;990.0;40.0;1239.0;17.8;68.1;1.3722;11;4
5723;0.5;846.0;79.0;1025.0;40.0;1218.0;16.1;73.5;1.3329;11;5
5724;0.7;897.0;156.0;874.0;46.0;1270.0;15.8;73.5;1.3151;11;6
5725;0.8;908.0;153.0;868.0;53.0;1272.0;17.0;68.0;1.3102;11;7
5726;3.5;1348.0;464.0;526.0;84.0;1833.0;16.0;72.2;1.3077;11;8
5727;3.6;1384.0;435.0;504.0;88.0;1833.0;17.8;65.4;1.3213;11;9
5728;2.1527495439145166;1473.0;683.0;462.0;143.0;1948.0;20.6;56.0;1.3467;11;1
5729;2.1527495439145166;1360.0;523.0;517.0;130.0;1755.0;23.6;48.0;1.3757;11;11
5730;2.1527495439145166;1305.0;460.0;545.0;120.0;1720.0;23.7;49.8;1.4433;11;12
5731;2.1527495439145166;1337.0;417.0;507.0;139.0;1786.0;24.7;47.4;1.4527;11;13
5732;2.1527495439145166;1414.0;486.0;478.0;139.0;1896.0;25.9;42.8;1.4122;11;14
5733;2.1527495439145166;1463.0;512.0;467.0;156.0;1900.0;26.8;43.3;1.4977;11;15
5734;2.1527495439145166;1530.0;595.0;457.0;143.0;1975.0;26.6;45.5;1.5555;11;16
5735;2.1527495439145166;1915.0;1052.0;340.0;186.0;2603.0;24.8;53.9;1.6683;11;17
5736;8.7;1882.0;1014.0;328.0;171.0;2609.0;23.1;61.1;1.7082;11;18
5737;5.8;1589.0;633.0;406.0;124.0;2216.0;22.2;63.7;1.6865;11;19
5738;4.3;1463.0;485.0;443.0;97.0;2011.0;21.1;66.1;1.6313;11;2
5739;3.6;1380.0;480.0;493.0;92.0;1856.0;20.0;69.0;1.5956;11;21
5740;3.9;1383.0;572.0;495.0;96.0;1855.0;19.1;72.0;1.5732;11;22
5741;2.4;1181.0;345.0;600.0;74.0;1599.0;18.8;70.6;1.5209;11;23
5742;1.6;1061.0;195.0;699.0;65.0;1481.0;18.5;69.5;1.4657;11;0
5743;1.8;1091.0;213.0;698.0;62.0;1467.0;18.4;68.5;1.439;11;1
5744;1.5;1010.0;216.0;719.0;59.0;1430.0;16.8;73.3;1.3915;11;2
5745;0.7;868.0;246.8967349054159;922.0;113.09125081011017;1249.0;17.9;66.8;1.3596;11;3
5746;0.5;852.0;73.0;1009.0;41.0;1204.0;16.5;71.0;1.3239;11;4
5747;0.4;826.0;67.0;1056.0;38.0;1180.0;16.9;67.9;1.295;11;5
5748;0.5;862.0;96.0;973.0;43.0;1192.0;16.1;69.3;1.2591;11;6
5749;0.8;951.0;162.0;803.0;52.0;1257.0;16.1;69.6;1.2593;11;7
5750;2.0;1210.0;305.0;583.0;75.0;1575.0;16.2;70.1;1.2837;11;8
5751;6.2;1601.0;725.0;389.0;118.0;2252.0;16.5;69.3;1.2897;11;9
5752;4.5;1477.0;658.0;469.0;126.0;1878.0;19.6;58.3;1.3141;11;1
5753;4.6;1458.0;710.0;471.0;151.0;1889.0;20.7;55.5;1.3414;11;11
5754;3.3;1354.0;445.0;504.0;107.0;1799.0;20.8;56.3;1.3664;11;12
5755;3.6;1385.0;455.0;490.0;114.0;1823.0;21.7;53.1;1.3649;11;13
5756;4.4;1460.0;524.0;466.0;125.0;1932.0;23.0;49.0;1.362;11;14
5757;4.3;1492.0;527.0;460.0;138.0;1935.0;24.2;44.0;1.3078;11;15
5758;5.0;1569.0;601.0;435.0;144.0;2016.0;24.7;43.6;1.3396;11;16
5759;8.1;1870.0;1001.0;351.0;180.0;2483.0;23.0;54.2;1.5066;11;17
5760;8.0;1774.0;852.0;359.0;154.0;2457.0;21.4;60.9;1.5322;11;18
5761;3.6;1388.0;370.0;485.0;105.0;1815.0;20.3;61.4;1.4417;11;19
5762;2.9;1303.0;348.0;562.0;98.0;1619.0;20.0;63.2;1.4581;11;2
5763;2.7;1257.0;361.0;581.0;93.0;1599.0;19.1;64.4;1.405;11;21
5764;1.9;1132.0;255.0;640.0;76.0;1474.0;18.1;67.5;1.3855;11;22
5765;1.3;1050.0;162.0;732.0;69.0;1363.0;17.8;66.9;1.3464;11;23
5766;1.2;1033.0;166.0;756.0;66.0;1362.0;17.6;66.5;1.3249;11;0
5767;1.8;1106.0;247.0;685.0;76.0;1395.0;16.1;71.2;1.2948;11;1
5768;1.9;1107.0;255.0;689.0;73.0;1403.0;15.5;73.3;1.2845;11;2
5769;1.5;1011.0;246.8967349054159;769.0;113.09125081011017;1341.0;15.4;72.8;1.2633;11;3
5770;0.9;916.0;129.0;879.0;54.0;1248.0;15.6;70.8;1.2461;11;4
5771;0.5;852.0;83.0;1012.0;44.0;1172.0;17.0;64.5;1.2374;11;5
5772;0.6;889.0;114.0;913.0;45.0;1198.0;14.9;72.3;1.2186;11;6
5773;1.1;1002.0;233.0;798.0;58.0;1307.0;14.0;76.6;1.2183;11;7
5774;2.8;1231.0;448.0;587.0;87.0;1572.0;14.6;74.2;1.2256;11;8
5775;2.9;1212.0;455.0;551.0;97.0;1586.0;15.9;69.8;1.253;11;9
5776;1.7;1121.0;254.0;650.0;80.0;1436.0;18.4;61.3;1.2854;11;1
5777;2.3;1260.0;313.0;568.0;82.0;1569.0;20.0;56.7;1.3078;11;11
5778;3.3;1391.0;490.0;518.0;112.0;1691.0;20.4;57.0;1.3507;11;12
5779;3.5;1463.0;496.0;482.0;121.0;1794.0;20.7;59.3;1.4283;11;13
5780;3.8;1464.0;514.0;475.0;132.0;1794.0;21.7;54.8;1.4024;11;14
5781;3.4;1412.0;454.0;516.0;141.0;1672.0;22.0;54.2;1.4096;11;15
5782;3.8;1450.0;507.0;495.0;130.0;1768.0;21.4;57.1;1.4356;11;16
5783;3.6;1416.0;474.0;510.0;113.0;1739.0;20.8;58.7;1.4259;11;17
5784;3.5;1346.0;404.0;540.0;101.0;1674.0;20.1;59.6;1.3852;11;18
5785;2.8;1273.0;356.0;586.0;91.0;1563.0;20.0;58.4;1.3473;11;19
5786;2.5;1206.0;345.0;634.0;90.0;1484.0;19.5;58.9;1.3195;11;2
5787;3.1;1252.0;395.0;615.0;90.0;1526.0;19.5;57.4;1.2874;11;21
5788;1.8;1069.0;249.0;729.0;83.0;1364.0;19.1;59.2;1.295;11;22
5789;1.6;1061.0;197.0;737.0;73.0;1359.0;18.8;59.1;1.2702;11;23
5790;1.9;1072.0;224.0;767.0;80.0;1318.0;18.0;60.4;1.2331;11;0
5791;2.0;1075.0;231.0;737.0;87.0;1354.0;17.5;60.7;1.2009;11;1
5792;1.4;992.0;177.0;796.0;79.0;1305.0;17.5;59.4;1.1768;11;2
5793;1.2;914.0;246.8967349054159;891.0;113.09125081011017;1210.0;17.1;59.2;1.1477;11;3
5794;2.1527495439145166;854.0;98.0;980.0;56.0;1151.0;17.0;52.3;1.0009;11;4
5795;0.7;774.0;64.0;1151.0;42.0;1044.0;16.1;49.8;0.9021;11;5
5796;0.4;757.0;44.0;1339.0;31.0;1004.0;15.5;51.5;0.9026;11;6
5797;0.4;752.0;53.0;1370.0;35.0;997.0;15.1;52.0;0.8878;11;7
5798;0.5;757.0;94.0;1295.0;51.0;967.0;14.9;46.8;0.7885;11;8
5799;0.7;777.0;100.0;1263.0;58.0;963.0;15.5;42.4;0.74;11;9
5800;0.7;774.0;98.0;1246.0;57.0;966.0;16.6;38.2;0.7186;11;1
5801;0.7;805.0;115.0;1176.0;63.0;1033.0;18.0;34.7;0.7089;11;11
5802;1.0;838.0;115.0;1083.0;61.0;1046.0;18.0;35.1;0.7176;11;12
5803;1.0;824.0;76.0;1091.0;34.0;1035.0;17.6;33.8;0.6726;11;13
5804;0.9;812.0;55.0;1055.0;26.0;1044.0;17.5;33.7;0.6691;11;14
5805;0.9;806.0;59.0;1052.0;28.0;1035.0;17.2;33.9;0.6591;11;15
5806;0.9;789.0;95.0;1121.0;50.0;974.0;16.8;32.1;0.6073;11;16
5807;1.1;821.0;107.0;1067.0;55.0;1030.0;16.0;34.1;0.6155;11;17
5808;3.2;1024.0;189.0;704.0;84.0;1346.0;14.8;37.5;0.6259;11;18
5809;3.1;1009.0;386.0;784.0;140.0;1201.0;14.4;39.2;0.6407;11;19
5810;3.1;1064.0;412.0;738.0;138.0;1242.0;14.1;43.0;0.6883;11;2
5811;2.3;1001.0;342.0;733.0;127.0;1255.0;13.4;48.4;0.7397;11;21
5812;1.8;927.0;255.0;847.0;117.0;1155.0;12.7;51.2;0.7505;11;22
5813;0.8;819.0;89.0;1118.0;57.0;1060.0;9.9;71.4;0.8736;11;23
5814;0.9;847.0;106.0;1057.0;59.0;1091.0;10.2;71.6;0.8893;11;0
5815;0.8;798.0;109.0;1115.0;62.0;1041.0;10.6;61.3;0.7856;11;1
5816;0.7;757.0;67.0;1192.0;42.0;998.0;11.1;55.6;0.7344;11;2
5817;0.4;703.0;246.8967349054159;1523.0;113.09125081011017;918.0;11.5;50.4;0.6815;11;3
5818;0.2;689.0;13.0;1757.0;13.0;895.0;11.3;49.5;0.6615;11;4
5819;0.2;698.0;20.0;1665.0;18.0;903.0;10.8;50.9;0.657;11;5
5820;0.3;720.0;33.0;1536.0;26.0;917.0;10.9;50.1;0.6519;11;6
5821;0.7;797.0;146.0;1212.0;72.0;984.0;10.8;49.7;0.6429;11;7
5822;1.7;950.0;359.0;850.0;131.0;1179.0;10.7;50.4;0.6467;11;8
5823;1.8;887.0;322.0;899.0;133.0;1111.0;10.9;50.0;0.6531;11;9
5824;1.5;850.0;293.0;966.0;116.0;1051.0;12.1;46.5;0.653;11;1
5825;1.3;836.0;255.0;987.0;117.0;1046.0;12.4;44.1;0.6324;11;11
5826;1.2;827.0;233.0;972.0;103.0;1040.0;13.0;40.1;0.5989;11;12
5827;1.3;819.0;220.0;947.0;100.0;1027.0;13.4;36.3;0.5556;11;13
5828;1.8;919.0;246.0;820.0;105.0;1180.0;13.1;38.5;0.5776;11;14
5829;1.7;897.0;272.0;850.0;121.0;1139.0;11.5;46.4;0.6302;11;15
5830;2.2;973.0;358.0;780.0;132.0;1226.0;13.1;40.4;0.606;11;16
5831;3.2;1065.0;514.0;669.0;156.0;1364.0;13.0;39.3;0.5877;11;17
5832;5.9;1341.0;742.0;503.0;183.0;1778.0;11.3;50.9;0.679;11;18
5833;6.6;1303.0;246.8967349054159;515.0;113.09125081011017;1744.0;10.6;53.4;0.6818;11;19
5834;2.1527495439145166;1189.0;246.8967349054159;566.0;113.09125081011017;1574.0;9.5;57.9;0.6877;11;2
5835;2.1527495439145166;1054.0;246.8967349054159;679.0;113.09125081011017;1297.0;8.6;60.5;0.6788;11;21
5836;2.1527495439145166;943.0;246.8967349054159;816.0;113.09125081011017;1129.0;8.5;59.7;0.6649;11;22
5837;2.1527495439145166;903.0;246.8967349054159;855.0;113.09125081011017;1108.0;7.9;61.4;0.6582;11;23
5838;2.1527495439145166;858.0;246.8967349054159;940.0;113.09125081011017;1049.0;7.1;63.6;0.6442;11;0
5839;2.1527495439145166;821.0;246.8967349054159;1032.0;113.09125081011017;1013.0;7.2;62.2;0.6362;11;1
5840;2.1527495439145166;781.0;246.8967349054159;1088.0;113.09125081011017;986.0;5.6;67.9;0.6247;11;2
5841;2.1527495439145166;741.0;246.8967349054159;1224.0;113.09125081011017;952.0;5.1;68.7;0.6077;11;3
5842;2.1527495439145166;720.0;246.8967349054159;1296.0;113.09125081011017;938.0;4.4;71.4;0.6024;11;4
5843;2.1527495439145166;733.0;246.8967349054159;1238.0;113.09125081011017;964.0;4.1;73.1;0.6074;11;5
5844;2.1527495439145166;780.0;246.8967349054159;1099.0;113.09125081011017;1003.0;3.2;76.8;0.5963;11;6
5845;2.1527495439145166;915.0;246.8967349054159;873.0;113.09125081011017;1135.0;3.7;76.2;0.6137;11;7
5846;2.1527495439145166;1228.0;246.8967349054159;575.0;113.09125081011017;1543.0;4.9;70.7;0.6193;11;8
5847;2.1527495439145166;1239.0;246.8967349054159;550.0;113.09125081011017;1593.0;7.1;62.0;0.6265;11;9
5848;2.1527495439145166;1209.0;246.8967349054159;588.0;113.09125081011017;1447.0;8.1;59.1;0.6397;11;1
5849;2.1527495439145166;1257.0;246.8967349054159;548.0;113.09125081011017;1466.0;11.1;48.8;0.643;11;11
5850;2.1527495439145166;1007.0;246.8967349054159;727.0;113.09125081011017;1197.0;11.3;46.5;0.6194;11;12
5851;2.1527495439145166;1020.0;246.8967349054159;733.0;113.09125081011017;1245.0;12.5;42.3;0.6104;11;13
5852;2.1527495439145166;1094.0;246.8967349054159;669.0;113.09125081011017;1327.0;12.5;42.8;0.6177;11;14
5853;2.1;1045.0;246.8967349054159;712.0;113.09125081011017;1270.0;12.6;42.4;0.6159;11;15
5854;1.5;909.0;246.8967349054159;874.0;113.09125081011017;1083.0;13.8;40.7;0.6405;11;16
5855;1.6;1013.0;246.8967349054159;816.0;113.09125081011017;1201.0;11.0;58.8;0.7705;11;17
5856;3.5;1236.0;246.8967349054159;615.0;113.09125081011017;1523.0;8.3;76.5;0.8426;11;18
5857;4.6;1275.0;246.8967349054159;570.0;113.09125081011017;1605.0;8.6;75.5;0.8469;11;19
5858;4.7;1237.0;246.8967349054159;615.0;113.09125081011017;1508.0;8.8;76.6;0.8678;11;2
5859;3.0;1101.0;246.8967349054159;748.0;113.09125081011017;1320.0;8.0;81.0;0.8714;11;21
5860;1.5;962.0;246.8967349054159;911.0;113.09125081011017;1162.0;7.3;85.7;0.8818;11;22
5861;0.9;841.0;246.8967349054159;1052.0;113.09125081011017;1067.0;6.5;85.6;0.8353;11;23
5862;0.8;831.0;246.8967349054159;1164.0;113.09125081011017;1039.0;6.5;83.5;0.8116;11;0
5863;0.7;843.0;246.8967349054159;1146.0;113.09125081011017;1060.0;6.9;82.3;0.8244;11;1
5864;0.6;798.0;246.8967349054159;1151.0;113.09125081011017;1049.0;7.3;78.1;0.8041;11;2
5865;0.3;730.0;246.8967349054159;1433.0;113.09125081011017;950.0;7.9;68.0;0.7265;11;3
5866;0.2;715.0;32.0;1601.0;29.0;925.0;8.0;64.5;0.695;11;4
5867;0.2;726.0;29.0;1663.0;26.0;942.0;8.1;68.6;0.7409;11;5
5868;0.3;771.0;48.0;1419.0;39.0;990.0;6.3;84.8;0.8148;11;6
5869;0.5;805.0;113.0;1255.0;72.0;1019.0;6.7;79.8;0.7872;11;7
5870;1.4;958.0;267.0;910.0;128.0;1172.0;7.1;77.9;0.7914;11;8
5871;2.0;1021.0;332.0;760.0;149.0;1297.0;7.9;73.5;0.7883;11;9
5872;1.6;969.0;354.0;857.0;165.0;1213.0;6.9;86.0;0.8632;11;1
5873;1.3;923.0;316.0;962.0;150.0;1124.0;6.8;87.1;0.8652;11;11
5874;1.4;973.0;395.0;868.0;165.0;1213.0;8.0;81.6;0.8755;11;12
5875;1.9;996.0;391.0;808.0;175.0;1237.0;9.5;70.0;0.8296;11;13
5876;2.7;1055.0;457.0;736.0;145.0;1301.0;10.5;62.2;0.7923;11;14
5877;2.1;1023.0;448.0;752.0;98.0;1283.0;11.4;59.1;0.7963;11;15
5878;2.4;1039.0;543.0;721.0;105.0;1325.0;11.1;58.6;0.7737;11;16
5879;2.7;1051.0;574.0;696.0;106.0;1333.0;10.8;57.6;0.7473;11;17
5880;2.5;1050.0;435.0;699.0;141.0;1334.0;10.6;56.9;0.7281;11;18
5881;3.7;1156.0;504.0;614.0;177.0;1467.0;10.6;59.3;0.7588;11;19
5882;4.6;1277.0;586.0;551.0;182.0;1636.0;10.0;71.5;0.8768;11;2
5883;3.9;1172.0;580.0;621.0;193.0;1461.0;10.3;71.1;0.8878;11;21
5884;2.2;1048.0;346.0;731.0;148.0;1298.0;10.5;70.3;0.893;11;22
5885;2.7;1144.0;531.0;643.0;167.0;1394.0;10.2;71.3;0.8859;11;23
5886;2.6;1104.0;477.0;677.0;158.0;1314.0;9.7;73.1;0.8787;11;0
5887;2.1;1038.0;344.0;713.0;132.0;1271.0;9.3;73.5;0.8651;11;1
5888;1.4;960.0;219.0;797.0;97.0;1189.0;9.2;73.9;0.8616;11;2
5889;1.2;934.0;246.8967349054159;822.0;113.09125081011017;1147.0;8.1;78.1;0.8452;11;3
5890;1.1;930.0;174.0;850.0;74.0;1151.0;7.6;81.2;0.8483;11;4
5891;1.1;918.0;165.0;864.0;68.0;1136.0;7.5;81.5;0.8495;11;5
5892;1.1;952.0;250.0;804.0;89.0;1153.0;8.3;77.2;0.8464;11;6
5893;1.5;1019.0;388.0;757.0;117.0;1244.0;8.9;75.6;0.8667;11;7
5894;3.1;1287.0;758.0;580.0;190.0;1580.0;9.2;81.7;0.9506;11;8
5895;6.8;1578.0;1247.0;429.0;211.0;2032.0;9.9;83.4;1.0194;11;9
5896;5.4;1417.0;1110.0;490.0;190.0;1709.0;10.2;82.3;1.0253;11;1
5897;4.5;1392.0;1145.0;511.0;194.0;1631.0;11.2;80.7;1.0688;11;11
5898;3.0;1147.0;720.0;628.0;210.0;1415.0;11.8;76.1;1.0516;11;12
5899;2.8;1150.0;557.0;629.0;199.0;1450.0;12.5;71.3;1.0285;11;13
5900;3.9;1252.0;678.0;564.0;178.0;1614.0;13.2;68.4;1.0346;11;14
5901;3.4;1186.0;659.0;617.0;184.0;1493.0;12.5;73.2;1.0563;11;15
5902;3.2;1172.0;552.0;629.0;186.0;1449.0;12.2;75.7;1.0693;11;16
5903;2.8;1109.0;395.0;689.0;168.0;1361.0;11.5;78.1;1.0565;11;17
5904;3.9;1201.0;573.0;597.0;187.0;1546.0;11.6;76.0;1.0354;11;18
5905;3.5;1189.0;463.0;603.0;166.0;1534.0;12.0;73.3;1.0264;11;19
5906;4.7;1282.0;568.0;551.0;177.0;1671.0;12.9;68.8;1.0175;11;2
5907;4.6;1207.0;706.0;625.0;207.0;1570.0;13.1;69.6;1.0464;11;21
5908;1.2;904.0;193.0;930.0;114.0;1172.0;12.3;73.4;1.049;11;22
5909;1.1;900.0;151.0;975.0;84.0;1153.0;12.7;71.0;1.0387;11;23
5910;1.2;932.0;167.0;926.0;92.0;1180.0;12.9;69.9;1.0371;11;0
5911;1.6;968.0;239.0;872.0;111.0;1209.0;12.9;70.5;1.0442;11;1
5912;0.7;827.0;102.0;1092.0;71.0;1120.0;13.1;67.7;1.0198;11;2
5913;0.4;789.0;246.8967349054159;1276.0;113.09125081011017;1054.0;13.1;67.6;1.0127;11;3
5914;2.1527495439145166;812.0;55.0;1213.0;43.0;1079.0;13.8;64.0;1.0042;11;4
5915;0.6;811.0;71.0;1170.0;50.0;1085.0;13.7;64.4;1.0036;11;5
5916;0.5;827.0;79.0;1169.0;53.0;1087.0;13.9;63.8;1.0079;11;6
5917;0.6;849.0;117.0;1086.0;67.0;1108.0;14.1;64.5;1.0287;11;7
5918;1.4;1001.0;266.0;855.0;113.0;1257.0;14.0;66.1;1.0488;11;8
5919;2.0;1021.0;340.0;741.0;140.0;1314.0;14.2;66.4;1.0673;11;9
5920;1.6;978.0;257.0;807.0;116.0;1257.0;14.9;62.5;1.0529;11;1
5921;1.6;996.0;311.0;793.0;122.0;1277.0;16.3;58.4;1.0729;11;11
5922;1.7;1014.0;279.0;791.0;116.0;1297.0;16.9;56.5;1.0801;11;12
5923;2.0;1061.0;267.0;730.0;118.0;1366.0;17.4;55.8;1.098;11;13
5924;2.3;1092.0;310.0;690.0;125.0;1418.0;17.4;57.3;1.1328;11;14
5925;2.4;1129.0;352.0;661.0;126.0;1480.0;17.7;55.5;1.1127;11;15
5926;2.2;1077.0;337.0;690.0;135.0;1405.0;16.8;58.9;1.1199;11;16
5927;2.6;1153.0;358.0;635.0;140.0;1496.0;17.0;57.5;1.1071;11;17
5928;4.0;1234.0;547.0;575.0;163.0;1597.0;16.2;60.2;1.1003;11;18
5929;5.2;1319.0;600.0;539.0;178.0;1735.0;16.7;58.0;1.0916;11;19
5930;3.9;1251.0;470.0;561.0;160.0;1677.0;16.5;58.8;1.0921;11;2
5931;3.8;1165.0;522.0;650.0;166.0;1467.0;15.8;61.1;1.0856;11;21
5932;1.6;954.0;208.0;833.0;115.0;1243.0;15.7;60.8;1.0769;11;22
5933;1.5;971.0;205.0;828.0;107.0;1252.0;15.9;59.6;1.0673;11;23
5934;1.6;961.0;217.0;865.0;108.0;1212.0;15.6;60.0;1.0594;11;0
